X,Y,dow
413744,6733650,5.0
413926,6733959,5.0
416626,6740932,5.0
423649,6756492,5.0
423166,6755679,5.0
432420,6767515,5.0
391428,6697745,5.0
395894,6696673,5.0
396418,6696005,5.0
400802,6694757,5.0
406360,6693493,5.0
416998,6687619,5.0
416040,6707250,5.0
389832,6691148,5.0
427155,6759226,5.0
427091,6758946,5.0
425920,6756408,5.0
430021,6746833,5.0
430937,6743354,5.0
430934,6743093,5.0
440876,6713665,5.0
394012,6676592,5.0
394116,6676682,5.0
395069,6677324,5.0
395435,6677686,5.0
395511,6677767,5.0
395543,6677799,5.0
395567,6677825,5.0
395582,6677841,5.0
410647,6686949,5.0
416587,6690877,5.0
425518,6695763,5.0
425733,6695853,5.0
425923,6695941,5.0
426008,6695978,5.0
429682,6699932,5.0
454788,6702570,5.0
462599,6704726,5.0
470209,6706250,5.0
494475,6707787,5.0
498578,6711768,5.0
435485,6741156,5.0
245779,6707137,5.0
245839,6706872,5.0
245883,6706053,5.0
246329,6704019,5.0
246288,6703806,5.0
245755,6703234,5.0
244245,6698163,5.0
238368,6693300,5.0
224427,6682928,5.0
216814,6684173,5.0
215243,6683092,5.0
210057,6681551,5.0
257179,6686401,5.0
261153,6698893,5.0
261346,6700655,5.0
261549,6704702,5.0
268415,6678488,5.0
262136,6676358,5.0
232152,6713358,5.0
292547,6694292,5.0
299264,6688036,5.0
312469,6681807,5.0
312748,6681164,5.0
312934,6680768,5.0
320454,6676318,5.0
323750,6672675,5.0
226708,6713343,5.0
223683,6713224,5.0
221000,6713552,5.0
324416,6789320,5.0
325100,6793357,5.0
325611,6798082,5.0
326623,6802137,5.0
231556,6719141,5.0
228744,6721488,5.0
227841,6722609,5.0
227551,6722960,5.0
225447,6725828,5.0
225308,6726193,5.0
222825,6729363,5.0
222247,6730234,5.0
218853,6734723,5.0
210912,6731429,5.0
195972,6724013,5.0
194608,6724653,5.0
205316,6739377,5.0
207101,6770456,5.0
201858,6771076,5.0
197567,6754982,5.0
198654,6749843,5.0
198659,6745833,5.0
198840,6745101,5.0
199420,6742572,5.0
198464,6739297,5.0
201561,6733383,5.0
201630,6733199,5.0
251311,6741398,5.0
252414,6751647,5.0
252511,6752399,5.0
252475,6752591,5.0
279922,6754310,5.0
277798,6753790,5.0
271597,6756481,5.0
264880,6756019,5.0
255751,6759945,5.0
252242,6758748,5.0
237686,6769116,5.0
227379,6776928,5.0
223121,6783596,5.0
257151,6778038,5.0
285088,6752961,5.0
274588,6764024,5.0
258569,6769630,5.0
251984,6773874,5.0
243254,6714918,5.0
281277,6709161,5.0
278115,6713909,5.0
268114,6725845,5.0
263483,6729429,5.0
262787,6730247,5.0
280592,6785463,5.0
299018,6779695,5.0
289320,6820448,5.0
290443,6821757,5.0
290635,6821985,5.0
291460,6823673,5.0
294207,6836709,5.0
283087,6799780,5.0
284726,6795122,5.0
287031,6790585,5.0
288563,6788231,5.0
288111,6785868,5.0
265749,6865901,5.0
266394,6865687,5.0
275240,6861742,5.0
206556,6844694,5.0
234158,6874489,5.0
218986,6846261,5.0
263041,6867091,5.0
291342,6883041,5.0
322687,6715692,5.0
312023,6735123,5.0
316146,6752119,5.0
315305,6756620,5.0
320340,6768354,5.0
319325,6771238,5.0
316743,6775479,5.0
385235,6728518,5.0
386295,6730311,5.0
376948,6752844,5.0
372363,6756688,5.0
372542,6756217,5.0
387588,6768373,5.0
410231,6743929,5.0
421609,6761374,5.0
425898,6756423,5.0
311780,6801819,5.0
312232,6801119,5.0
319744,6800266,5.0
334206,6784843,5.0
370815,6782605,5.0
320925,6817811,5.0
327741,6814044,5.0
328949,6814421,5.0
332735,6815738,5.0
338906,6812742,5.0
339357,6813960,5.0
432196,6759043,5.0
441240,6757113,5.0
425261,6781487,5.0
431764,6778872,5.0
440748,6776333,5.0
431863,6814051,5.0
359618,6803230,5.0
361149,6803637,5.0
381724,6819741,5.0
386831,6822477,5.0
291983,6880202,5.0
322088,6867073,5.0
334304,6834519,5.0
346932,6864900,5.0
337137,6819443,5.0
344143,6817861,5.0
350170,6895703,5.0
377173,6879432,5.0
377553,6879212,5.0
374527,6897022,5.0
379855,6905460,5.0
492929,6707204,5.0
488435,6736432,5.0
491594,6729088,5.0
492522,6728793,5.0
494456,6713206,5.0
478916,6746141,5.0
486158,6743796,5.0
487414,6764883,5.0
488585,6782734,5.0
490801,6770051,5.0
491401,6734838,5.0
509745,6718030,5.0
552075,6768497,5.0
503954,6802995,5.0
563333,6767740,5.0
563008,6765107,5.0
561196,6751653,5.0
557090,6741943,5.0
549246,6726934,5.0
545907,6720028,5.0
565544,6768318,5.0
570722,6748595,5.0
437304,6813645,5.0
505566,6815775,5.0
503877,6834623,5.0
501756,6835215,5.0
546765,6861636,5.0
502437,6905217,5.0
545507,6909231,5.0
533162,6899763,5.0
531661,6875054,5.0
531089,6876517,5.0
566577,6908098,5.0
602698,6861855,5.0
600072,6885471,5.0
614989,6924228,5.0
599071,6951168,5.0
670885,6900707,5.0
675250,6913296,5.0
666146,6934082,5.0
665140,6936127,5.0
664778,6937103,5.0
674400,6926050,5.0
632269,6951147,5.0
604141,6972735,5.0
627686,6995769,5.0
628282,6996153,5.0
664542,6965278,5.0
544924,6929118,5.0
546629,6977312,5.0
545473,6970709,5.0
572196,6958001,5.0
480326,6968722,5.0
504799,6946639,5.0
466265,7004793,5.0
530203,6963334,5.0
452849,7057686,5.0
486017,7031933,5.0
480676,7058983,5.0
488383,7016766,5.0
563425,6983255,5.0
563777,6984655,5.0
573220,6976484,5.0
562125,6993787,5.0
555187,7007239,5.0
606022,6955140,5.0
599539,6966022,5.0
550197,7014823,5.0
541767,7022411,5.0
538432,7025095,5.0
526424,7025036,5.0
536888,7025755,5.0
537821,7025824,5.0
539610,7031787,5.0
486580,7068439,5.0
479394,7060457,5.0
429202,6876583,5.0
448751,6851004,5.0
480209,6872890,5.0
378964,6908447,5.0
416370,6929479,5.0
426208,6933626,5.0
426130,6917852,5.0
436530,6904498,5.0
437150,6905044,5.0
437212,6905138,5.0
437358,6905340,5.0
437684,6905796,5.0
444186,6923383,5.0
442405,6905035,5.0
441957,6907868,5.0
441087,6911470,5.0
436700,6916003,5.0
437460,6939146,5.0
443842,6889428,5.0
443056,6898565,5.0
411549,6965921,5.0
409991,6971845,5.0
472367,6954434,5.0
459254,6982810,5.0
243163,6915311,5.0
214741,6915319,5.0
233072,6902616,5.0
262932,6934706,5.0
275950,6938540,5.0
279766,6940811,5.0
234150,7000266,5.0
233969,6999784,5.0
232282,6998234,5.0
224891,6992811,5.0
216048,6983842,5.0
206182,6977095,5.0
203019,6968086,5.0
202108,6945775,5.0
221067,6953618,5.0
223723,6952465,5.0
228962,6943029,5.0
232488,6979535,5.0
306253,6919596,5.0
297406,6943505,5.0
296220,6945244,5.0
289497,6960014,5.0
310010,6965038,5.0
314553,6964600,5.0
319400,6964352,5.0
281317,6959900,5.0
328179,6999359,5.0
330527,7018377,5.0
238876,7003890,5.0
263193,7017516,5.0
261373,7011060,5.0
228722,7009366,5.0
227219,7016739,5.0
226552,7018602,5.0
221098,7020732,5.0
219981,7021996,5.0
247817,7012798,5.0
251377,7011012,5.0
262942,7008587,5.0
269978,7008458,5.0
279631,7006802,5.0
288984,7064086,5.0
316478,7062088,5.0
277445,7050685,5.0
277636,7051022,5.0
284967,7060281,5.0
288345,7065874,5.0
289234,7067160,5.0
290326,7072850,5.0
290574,7077860,5.0
303442,7083388,5.0
304764,7083308,5.0
306285,7084596,5.0
311865,7085723,5.0
342645,7029140,5.0
341806,7009990,5.0
308969,7084020,5.0
308361,7084014,5.0
325694,7086339,5.0
325960,7086078,5.0
330196,7080886,5.0
334268,7076133,5.0
359277,7115799,5.0
363713,7108321,5.0
343902,7096181,5.0
358044,7083691,5.0
373212,7054159,5.0
399975,7028674,5.0
359674,7133038,5.0
368857,7133821,5.0
389225,7126730,5.0
414526,7113141,5.0
369781,7125003,5.0
417739,7109043,5.0
385258,7105526,5.0
451526,7120879,5.0
492341,7159394,5.0
393260,7189617,5.0
395710,7191796,5.0
414054,7191531,5.0
431164,7204996,5.0
429164,7199499,5.0
424687,7203582,5.0
424238,7204055,5.0
467392,7108468,5.0
525975,7195884,5.0
422958,7224167,5.0
422717,7228717,5.0
443296,7224253,5.0
444622,7232517,5.0
429754,7245432,5.0
443914,7249612,5.0
457430,7263648,5.0
543418,7290751,5.0
553166,7332547,5.0
494321,7126883,5.0
556062,7155718,5.0
570791,7116970,5.0
554302,7189693,5.0
541366,7192214,5.0
563485,7114040,5.0
597428,7122389,5.0
605708,7122007,5.0
604785,7129163,5.0
625484,7112850,5.0
606179,7193795,5.0
378706,7302577,5.0
411648,7283192,5.0
417490,7290319,5.0
445312,7311629,5.0
464869,7320287,5.0
391467,7305730,5.0
394761,7309871,5.0
405654,7334528,5.0
372061,7315213,5.0
373741,7316405,5.0
400765,7330688,5.0
444015,7379358,5.0
402380,7415432,5.0
477753,7312748,5.0
477980,7313129,5.0
384997,7589168,5.0
531041,7621764,5.0
493737,7761102,5.0
522749,7773542,5.0
522136,7664000,5.0
292236,6656676,5.0
291732,6656774,5.0
303179,6652409,5.0
316147,6668709,5.0
315248,6672954,5.0
325918,6690928,5.0
332311,6697580,5.0
330945,6695044,5.0
337809,6687656,5.0
290330,6661670,5.0
283294,6658523,5.0
335518,6694463,5.0
338291,6691595,5.0
339356,6687672,5.0
342466,6685919,5.0
364886,6675560,5.0
363526,6676310,5.0
363456,6676312,5.0
360952,6677176,5.0
356208,6676851,5.0
350458,6675429,5.0
347975,6676298,5.0
359067,6684479,5.0
358755,6682660,5.0
357994,6666876,5.0
356081,6664733,5.0
356310,6687505,5.0
352818,6700704,5.0
343047,6707041,5.0
332108,6698646,5.0
333951,6711914,5.0
379424,6705257,5.0
376298,6713204,5.0
375457,6704649,5.0
376935,6705063,5.0
373539,6690496,5.0
376544,6721964,5.0
365819,6721255,5.0
394993,6687052,5.0
387601,6714515,5.0
392395,6706800,5.0
391902,6708520,5.0
384765,6720973,5.0
396741,6708463,5.0
396484,6704703,5.0
395763,6709722,5.0
409265,6700137,5.0
399466,6692742,5.0
400999,6692968,5.0
421080,6695406,5.0
412575,6685241,5.0
425419,6695590,5.0
424806,6694439,5.0
424805,6694438,5.0
424801,6694435,5.0
424420,6694073,5.0
424418,6694071,5.0
429117,6687880,5.0
427643,6694612,5.0
439041,6697773,5.0
427921,6713025,5.0
420756,6748947,5.0
414787,6730961,5.0
421970,6714801,5.0
460727,6747985,5.0
457371,6746395,5.0
199889,6678642,5.0
244632,6697882,5.0
244935,6697823,5.0
258116,6670526,5.0
273078,6686579,5.0
301579,6686121,5.0
229016,6716025,5.0
228409,6721944,5.0
221027,6725904,5.0
212481,6718792,5.0
226084,6737292,5.0
221929,6737209,5.0
210813,6741533,5.0
199382,6780744,5.0
198279,6781063,5.0
204347,6726411,5.0
196570,6764408,5.0
239875,6724900,5.0
242674,6728160,5.0
239239,6734103,5.0
234801,6742730,5.0
233563,6747445,5.0
231878,6764167,5.0
254600,6732114,5.0
257113,6742151,5.0
211044,6766350,5.0
206510,6785934,5.0
218391,6788871,5.0
272678,6769461,5.0
276456,6751070,5.0
246285,6783744,5.0
246190,6795180,5.0
246191,6795188,5.0
228569,6805599,5.0
229335,6807359,5.0
230739,6811041,5.0
230303,6798334,5.0
228367,6802128,5.0
224545,6794569,5.0
245779,6707711,5.0
264720,6722843,5.0
279956,6742823,5.0
289475,6760703,5.0
259193,6709684,5.0
261691,6710805,5.0
287592,6701198,5.0
291660,6715018,5.0
291760,6715042,5.0
286957,6727960,5.0
312479,6703561,5.0
309554,6709814,5.0
228066,6821400,5.0
243563,6810624,5.0
243986,6813656,5.0
254733,6808991,5.0
256954,6809743,5.0
310690,6820028,5.0
238229,6829259,5.0
225799,6823874,5.0
228145,6838832,5.0
228507,6839288,5.0
300620,6835591,5.0
305449,6830036,5.0
305449,6828559,5.0
216557,6834913,5.0
223703,6831224,5.0
211835,6859967,5.0
244484,6880017,5.0
303854,6846726,5.0
316433,6834446,5.0
305828,6745335,5.0
312248,6745803,5.0
295430,6743332,5.0
293220,6732850,5.0
294014,6732346,5.0
298864,6730773,5.0
294449,6752789,5.0
347422,6738527,5.0
346928,6738273,5.0
347290,6727830,5.0
328069,6748764,5.0
329203,6781633,5.0
329212,6781708,5.0
323993,6786995,5.0
324964,6784238,5.0
364455,6743600,5.0
367114,6741607,5.0
377204,6744553,5.0
392254,6757674,5.0
392694,6761976,5.0
420239,6766975,5.0
320195,6798468,5.0
318580,6797644,5.0
292681,6783565,5.0
294601,6785850,5.0
302861,6790977,5.0
311020,6798839,5.0
307553,6807635,5.0
310259,6805439,5.0
312197,6804114,5.0
311827,6803058,5.0
319189,6809717,5.0
325178,6804329,5.0
325484,6818926,5.0
325486,6818931,5.0
324396,6819599,5.0
320088,6805839,5.0
326152,6802190,5.0
334974,6795147,5.0
335184,6810739,5.0
431033,6792682,5.0
424417,6799894,5.0
368724,6833486,5.0
372796,6825131,5.0
342725,6823276,5.0
354971,6889289,5.0
328072,6819211,5.0
535129,6712199,5.0
482738,6711897,5.0
494906,6710568,5.0
499349,6713439,5.0
499337,6713915,5.0
485754,6742386,5.0
485779,6767984,5.0
500743,6737231,5.0
554994,6742896,5.0
591444,6784759,5.0
643031,6847156,5.0
620341,6829861,5.0
455974,6792004,5.0
459872,6791638,5.0
505161,6785684,5.0
513835,6819439,5.0
515141,6819928,5.0
521291,6817362,5.0
532954,6892111,5.0
521110,6868032,5.0
608686,6876256,5.0
663849,6889059,5.0
668773,6886544,5.0
675492,6885650,5.0
614421,7000615,5.0
588533,7063633,5.0
523713,6972993,5.0
519006,7026308,5.0
537055,6984505,5.0
570343,7006528,5.0
549748,7010024,5.0
518135,7051323,5.0
527219,7047618,5.0
515300,7043857,5.0
525296,7043543,5.0
511117,7071135,5.0
507013,7065793,5.0
513222,7062135,5.0
492855,7070945,5.0
410563,6869667,5.0
433013,6895882,5.0
438483,6901554,5.0
438483,6901544,5.0
438487,6901413,5.0
438308,6900762,5.0
349978,6931306,5.0
417648,6942779,5.0
441911,6922475,5.0
439048,6961489,5.0
419825,6964097,5.0
399928,7002604,5.0
216615,6924265,5.0
205974,6988182,5.0
226950,7000536,5.0
210111,6928315,5.0
208758,6936650,5.0
251533,6931814,5.0
251529,6931596,5.0
299036,6946096,5.0
300070,6947252,5.0
300414,6947598,5.0
299708,6987195,5.0
311305,6974977,5.0
270988,6961493,5.0
270988,6961493,5.0
255273,6995485,5.0
297153,6989133,5.0
329021,6946795,5.0
327914,6938635,5.0
330232,6963667,5.0
235078,7000358,5.0
232505,7004618,5.0
234021,7007685,5.0
290824,6999972,5.0
214176,7020446,5.0
233087,7011586,5.0
233827,7015885,5.0
274661,7048464,5.0
287681,7023824,5.0
270581,7029103,5.0
346500,7012449,5.0
334084,6994409,5.0
409280,7066818,5.0
350385,7095307,5.0
373588,7116409,5.0
345585,7126578,5.0
356386,7123842,5.0
420588,7113803,5.0
418163,7114684,5.0
405617,7122670,5.0
427938,7212414,5.0
429035,7194074,5.0
439919,7172525,5.0
453030,7191679,5.0
444108,7209982,5.0
584603,7263868,5.0
429192,7229823,5.0
426232,7231717,5.0
425415,7231755,5.0
422474,7231625,5.0
423000,7223798,5.0
471773,7246212,5.0
598575,7345186,5.0
540545,7097658,5.0
553908,7107480,5.0
583204,7248273,5.0
560377,7121319,5.0
559267,7129522,5.0
556476,7132309,5.0
594349,7199166,5.0
600659,7253755,5.0
352242,7464207,5.0
447866,7379620,5.0
521470,7403298,5.0
520857,7406969,5.0
448755,7650245,5.0
270982,6650505,5.0
289271,6656571,5.0
287852,6666290,5.0
305191,6646557,5.0
301672,6646273,5.0
300893,6645963,5.0
320098,6666773,5.0
325665,6708806,5.0
327936,6706788,5.0
333184,6660895,5.0
330835,6660663,5.0
333637,6680018,5.0
334635,6678897,5.0
337418,6688819,5.0
341478,6685515,5.0
353454,6667477,5.0
351795,6691062,5.0
360045,6666101,5.0
358044,6655143,5.0
356807,6669793,5.0
358099,6669208,5.0
359909,6671491,5.0
360401,6671642,5.0
364037,6666709,5.0
373852,6710124,5.0
375338,6711855,5.0
364216,6714058,5.0
364668,6700501,5.0
373491,6696475,5.0
368645,6677397,5.0
377393,6699136,5.0
378990,6696979,5.0
381907,6699655,5.0
388164,6694379,5.0
393378,6695687,5.0
393419,6695745,5.0
383868,6703817,5.0
389860,6691785,5.0
392110,6695534,5.0
393055,6704160,5.0
394490,6711382,5.0
399596,6711761,5.0
404694,6697451,5.0
401998,6714502,5.0
423211,6710963,5.0
427078,6719583,5.0
437225,6684363,5.0
434594,6697793,5.0
436358,6694917,5.0
225066,6681206,5.0
240461,6680245,5.0
244209,6698123,5.0
273880,6682234,5.0
285519,6680670,5.0
289758,6682637,5.0
234291,6715345,5.0
231746,6715762,5.0
250146,6709023,5.0
267011,6705360,5.0
202225,6720615,5.0
231457,6724416,5.0
252056,6715308,5.0
195712,6741765,5.0
197809,6745122,5.0
227083,6735340,5.0
231294,6726706,5.0
190239,6756609,5.0
207169,6748480,5.0
201734,6765957,5.0
205517,6765788,5.0
206140,6765847,5.0
210820,6757875,5.0
266730,6749527,5.0
268218,6754476,5.0
207435,6784741,5.0
209646,6788911,5.0
209284,6789241,5.0
211524,6787466,5.0
268237,6779020,5.0
269830,6771718,5.0
276389,6774275,5.0
276357,6774391,5.0
279651,6779517,5.0
283534,6776739,5.0
295521,6778811,5.0
296941,6785390,5.0
208741,6792230,5.0
207241,6806048,5.0
234622,6793927,5.0
254608,6799555,5.0
269071,6794186,5.0
269927,6789003,5.0
273342,6789724,5.0
286028,6798610,5.0
209790,6808448,5.0
215539,6824792,5.0
230664,6821417,5.0
230412,6825745,5.0
290961,6801642,5.0
287014,6815669,5.0
294273,6813921,5.0
286556,6844566,5.0
297394,6840066,5.0
298244,6841490,5.0
312818,6830809,5.0
211593,6869713,5.0
257320,6875769,5.0
276037,6879631,5.0
323406,6717068,5.0
295573,6738787,5.0
308758,6744741,5.0
311488,6747526,5.0
306933,6747766,5.0
301741,6774490,5.0
326024,6745737,5.0
321866,6749461,5.0
360551,6734504,5.0
360049,6733470,5.0
330739,6773693,5.0
301866,6782034,5.0
319163,6777364,5.0
318788,6776311,5.0
318431,6775404,5.0
318110,6797246,5.0
312569,6800535,5.0
318741,6822292,5.0
388545,6735879,5.0
393197,6741503,5.0
379135,6741063,5.0
379434,6739976,5.0
361105,6753894,5.0
357784,6767673,5.0
366357,6778914,5.0
341516,6791927,5.0
353956,6803253,5.0
344556,6817699,5.0
419250,6754930,5.0
439500,6767255,5.0
417572,6790127,5.0
434595,6795860,5.0
407973,6803075,5.0
390300,6808299,5.0
318976,6841843,5.0
346321,6875945,5.0
325902,6918547,5.0
474692,6737030,5.0
477152,6757112,5.0
476691,6769595,5.0
482202,6751290,5.0
490403,6750975,5.0
492924,6712273,5.0
490632,6729773,5.0
502519,6713970,5.0
505395,6714976,5.0
509424,6722431,5.0
533714,6711019,5.0
538392,6752381,5.0
559560,6786494,5.0
554367,6773634,5.0
565924,6744184,5.0
593764,6785545,5.0
591793,6793466,5.0
622384,6817677,5.0
649288,6863840,5.0
449107,6791092,5.0
484419,6829979,5.0
511245,6838350,5.0
553680,6845823,5.0
571650,6849090,5.0
572015,6845727,5.0
481915,6870159,5.0
512061,6899175,5.0
505402,6906406,5.0
512099,6883290,5.0
586914,6931325,5.0
652628,6876203,5.0
624150,6941317,5.0
653884,6941927,5.0
638049,6948485,5.0
639741,6948107,5.0
642131,6952308,5.0
641247,6951933,5.0
644049,6948818,5.0
648334,6951254,5.0
701173,6948177,5.0
701344,6950356,5.0
624678,7020444,5.0
510986,7076535,5.0
497972,7053457,5.0
528136,6995314,5.0
531495,7033751,5.0
537311,6982872,5.0
555840,6939196,5.0
569418,6995519,5.0
580467,6969226,5.0
384813,6888352,5.0
407684,6857530,5.0
407004,6860022,5.0
414348,6863532,5.0
430311,6887926,5.0
430433,6889217,5.0
431622,6892226,5.0
431427,6893241,5.0
436446,6888051,5.0
433509,6897630,5.0
441733,6902016,5.0
421247,6907430,5.0
430268,6905729,5.0
432198,6904683,5.0
432132,6904978,5.0
435077,6906441,5.0
434617,6907152,5.0
434414,6910541,5.0
412283,6934951,5.0
437574,6948973,5.0
369325,6996008,5.0
442370,6994400,5.0
451428,7004026,5.0
214877,6914676,5.0
249655,6922015,5.0
323711,6930729,5.0
243714,6935456,5.0
248207,6933793,5.0
328688,6944952,5.0
326357,6936688,5.0
220825,6967238,5.0
283686,6969289,5.0
297508,6983337,5.0
357886,6982358,5.0
263362,6976484,5.0
222797,6992069,5.0
340089,6992035,5.0
299951,7002556,5.0
289465,7009424,5.0
228116,7018776,5.0
289477,7047967,5.0
330625,7061364,5.0
319763,7076749,5.0
315729,7076327,5.0
312831,7091725,5.0
319525,7085974,5.0
321680,7069477,5.0
338880,7040161,5.0
348637,7089912,5.0
347001,7127627,5.0
344526,7028377,5.0
383182,7130708,5.0
378085,7088960,5.0
378257,7089041,5.0
378402,7088831,5.0
399852,7090920,5.0
402322,7084619,5.0
401235,7082635,5.0
451636,7133972,5.0
382930,7175788,5.0
387809,7187393,5.0
429782,7188185,5.0
430941,7198465,5.0
424248,7198618,5.0
428976,7194090,5.0
426682,7218185,5.0
581303,7246862,5.0
501709,7139149,5.0
618234,7112256,5.0
404319,7284125,5.0
370337,7305737,5.0
375687,7319512,5.0
391020,7331726,5.0
553611,7313826,5.0
355934,7366356,5.0
440150,7373873,5.0
367008,7428097,5.0
375415,6676469,5.0
347389,6689154,5.0
340557,6686278,5.0
383757,6679385,5.0
383789,6679530,5.0
383765,6679505,5.0
383772,6679614,5.0
380167,6722426,5.0
387676,6677260,5.0
387896,6677367,5.0
389814,6678623,5.0
394216,6683518,5.0
394307,6683329,5.0
395905,6691265,5.0
388543,6685254,5.0
391219,6684453,5.0
393698,6683648,5.0
374447,6671728,5.0
378544,6672378,5.0
368378,6671233,5.0
393089,6681033,5.0
393738,6681137,5.0
393889,6681122,5.0
383830,6676437,5.0
383371,6676477,5.0
385091,6676256,5.0
385037,6680027,5.0
389103,6680056,5.0
390320,6680044,5.0
390377,6679838,5.0
390398,6679843,5.0
390392,6680021,5.0
390382,6680023,5.0
375022,6674851,5.0
386276,6677834,5.0
386456,6680688,5.0
387950,6683069,5.0
388946,6686594,5.0
389280,6687347,5.0
389506,6690989,5.0
285727,6701435,5.0
241941,6708047,5.0
205932,6789939,5.0
220343,6829166,5.0
245167,6712895,5.0
233333,6712695,5.0
219681,6829274,5.0
238282,6716212,5.0
242524,6709322,5.0
236515,6712726,5.0
226373,6821125,5.0
256067,6862504,5.0
327873,6818746,5.0
318123,6821739,5.0
334312,6822169,5.0
430663,6760301,5.0
369526,6749092,5.0
328398,6820051,5.0
328277,6820041,5.0
341899,6781989,5.0
332742,6786992,5.0
328680,6788439,5.0
317425,6827803,5.0
325535,6818573,5.0
488163,6749116,5.0
492950,6707056,5.0
595474,6785495,5.0
514514,6838656,5.0
446957,6787598,5.0
505365,6906439,5.0
543882,6909739,5.0
533673,6974633,5.0
533675,6974636,5.0
533682,6974617,5.0
534346,6974795,5.0
535832,6984870,5.0
533135,6994121,5.0
438290,6901556,5.0
436165,6902583,5.0
431914,6895774,5.0
442858,6900298,5.0
230845,7006817,5.0
289044,6970608,5.0
335492,7050841,5.0
306911,7084885,5.0
309230,7083979,5.0
429587,7209256,5.0
429701,7209541,5.0
429496,7209886,5.0
429594,7209360,5.0
429657,7210914,5.0
424672,7235819,5.0
432979,7214448,5.0
432973,7214462,5.0
535328,7121367,5.0
396912,6698371,5.0
433348,6907042,5.0
321017,6826587,5.0
233634,7010250,5.0
258999,6731479,5.0
385551,6672225,5.0
385452,6672330,5.0
385775,6671906,5.0
384417,6674412,5.0
385286,6672714,5.0
385418,6672405,5.0
384871,6673680,5.0
385422,6672394,5.0
382879,6675108,5.0
383905,6674545,5.0
383817,6674552,5.0
383669,6674987,5.0
384027,6674733,5.0
